,char_id,base_hp,stats_1,stats_2,stats_3,stats_4,stats_5,stats_6,race,class_starting,class_starting_level,subclass_starting,class_other,subclass_other,total_level
7582,36894,27,18,17,13,11,12,12,Aarakocra,Ranger,4,Hunter,,,4
7583,36895,12,0,0,0,0,0,0,Tiefling,Warlock,1,The Fiend,,,1
7584,36897,12,8,8,8,8,8,8,Halfling,Sorcerer,1,Draconic Bloodline,,,1
7585,36901,12,15,8,14,10,12,13,Human,Paladin,1,,,,1
7586,36902,12,16,10,16,10,10,16,Goliath,Paladin,5,Oath of Devotion,,,5
7587,36918,12,14,12,12,12,12,12,Dragonborn,Fighter,1,,,,1
7588,36920,46,15,11,18,16,16,10,Dwarf,Cleric,10,Knowledge Domain,,,10
7589,36926,12,15,13,14,12,10,8,Dragonborn,Paladin,1,,,,1
7590,36929,8,10,14,12,13,8,15,Genasi,Bard,1,,,,1
7591,36936,10,12,15,13,8,14,10,Elf,Ranger,1,,,,1
7592,36937,12,10,18,14,14,14,14,Elf,Rogue,1,,,,1
7593,36941,103,8,15,9,14,15,9,Goblin,Rogue,20,Thief,,,20
7594,36942,12,6,15,16,19,7,12,Gnome,Monk,1,,,,1
7595,36946,12,0,0,0,0,0,0,Tiefling,Rogue,1,,,,1
7596,36947,12,8,13,12,15,12,13,Elf,Wizard,1,,,,1
7597,36954,12,0,0,0,0,0,0,Tiefling,Paladin,1,,,,1
7598,36955,12,8,12,10,15,13,14,Human,Wizard,1,,,,1
7599,36960,12,12,8,13,10,15,14,Dwarf,Paladin,1,,,,1
7600,36963,12,8,15,14,15,10,8,Human,Wizard,1,,,,1
7601,36966,12,12,10,15,12,12,12,Dwarf,Fighter,1,,,,1
7602,36970,53,10,8,14,12,13,15,Dwarf,Warlock,10,,,,10
7603,36971,12,10,16,10,14,5,15,Human,Cleric,3,Life Domain,,,3
7604,36974,12,13,15,12,10,11,12,Half-Elf,Ranger,2,,Fighter,,3
7605,36976,10,15,10,13,8,12,14,Human,Paladin,1,,,,1
7606,36977,12,0,0,0,0,0,0,Gnome,Warlock,1,The Fiend,,,1
7607,36982,12,14,12,13,15,10,8,Human,Rogue,1,,,,1
7608,36983,12,8,8,8,8,8,8,Half-Elf,Ranger,1,,,,1
7609,36989,12,10,14,12,10,15,11,Aarakocra,Monk,1,,,,1
7610,36991,12,0,0,0,0,0,0,Half-Elf,Sorcerer,1,Draconic Bloodline,,,1
7611,36998,117,14,14,15,8,8,12,Goliath,Barbarian,16,Path of the Totem Warrior,,,16
7612,36999,12,13,15,8,12,14,10,Genasi,Sorcerer,7,Draconic Bloodline,,,7
7613,37007,8,13,15,8,12,8,15,Human,Cleric,1,Life Domain,Paladin/Warlock,Oath of Devotion/The Fiend,3
7614,37008,19,18,12,18,13,13,16,Goliath,Barbarian,2,,,,2
7615,37009,12,10,8,12,13,14,15,Human,Warlock,1,The Fiend,,,1
7616,37011,103,14,8,13,12,15,10,Dwarf,Cleric,20,Life Domain,,,20
7617,37020,12,15,13,14,10,8,12,Dwarf,Fighter,1,,,,1
7618,37023,12,16,12,14,10,14,9,Dwarf,Fighter,8,Champion,,,8
7619,37024,12,18,14,16,12,14,16,Human,Paladin,1,,,,1
7620,37025,22,10,14,11,10,8,17,Halfling,Bard,4,College of Lore,,,4
7621,37028,12,9,12,14,16,20,8,Human,Cleric,6,Life Domain,,,6
7622,37030,12,13,13,13,9,15,10,Human,Monk,1,,,,1
7623,37031,12,11,13,14,15,13,17,Dragonborn,Sorcerer,1,Draconic Bloodline,,,1
7624,37033,12,0,0,0,0,0,0,Human,Cleric,3,,,,3
7625,37034,12,0,0,0,0,0,0,Human,Ranger,1,,,,1
7626,37035,12,0,0,0,0,0,0,Tiefling,Sorcerer,1,Draconic Bloodline,,,1
7627,37038,50,10,14,11,13,15,9,Human,Cleric,8,Twilight Domain,,,8
7628,37039,68,18,13,16,8,10,15,Dragonborn,Paladin,6,,Sorcerer,,9
7629,37046,31,10,15,13,10,14,10,Human,Monk,10,Way of the Open Hand,,,10
7630,37047,12,16,12,14,11,12,16,Human,Paladin,1,,,,1
7631,37057,13,8,10,10,16,14,15,Elf,Warlock,2,The Fiend,,,2
7632,37059,137,16,13,16,9,11,14,Elf,Paladin,20,Oath of the Ancients,,,20
7633,37061,28,14,3,8,10,11,15,Elf,Warlock,11,The Fiend,,,11
7634,37063,12,11,13,11,11,10,12,Elf,Ranger,1,,Sorcerer,Draconic Bloodline,3
7635,37064,12,0,0,0,0,0,0,Dwarf,Cleric,1,Life Domain,,,1
7636,37065,12,14,12,17,10,10,20,Half-Orc,Paladin,4,,,,4
7637,37067,8,11,10,14,12,15,11,Elf,Bard,1,,,,1
7638,37078,12,15,13,14,10,12,8,Human,Fighter,1,,,,1
7639,37079,12,15,12,14,10,13,8,Elf,Ranger,1,,,,1
7640,37082,12,16,10,14,10,10,10,Human,Fighter,1,,,,1
7641,37085,12,0,0,0,0,0,0,Half-Orc,Fighter,7,,,,7
7642,37087,8,13,8,14,10,15,12,Tiefling,Cleric,1,Life Domain,,,1
7643,37093,12,15,11,12,10,10,14,Dragonborn,Fighter,20,Champion,,,20
7644,37100,12,0,0,0,0,0,0,Human,Fighter,6,,,,6
7645,37101,12,8,13,13,12,12,15,Half-Elf,Warlock,1,The Fiend,Sorcerer,Draconic Bloodline,3
7646,37109,12,15,0,14,0,0,13,Human,Paladin,1,,,,1
7647,37116,84,16,13,14,15,12,11,Dragonborn,Fighter,10,Eldritch Knight,Cleric,Tempest Domain,14
7648,37123,12,11,15,12,13,16,9,Gnome,Fighter,1,,,,1
7649,37127,12,13,14,8,10,12,15,Dragonborn,Monk,1,,,,1
7650,37128,72,15,18,16,17,15,18,Human,Rogue,4,Assassin,Warlock,The Great Old One,9
7651,37140,12,0,0,0,0,0,0,Half-Orc,Warlock,1,,,,1
7652,37141,12,17,16,15,14,15,14,Half-Orc,Barbarian,10,Path of the Berserker,,,10
7653,37142,12,0,0,0,0,0,0,Tiefling,Warlock,1,The Fiend,,,1
7654,37146,8,10,15,14,16,12,8,Elf,Wizard,5,School of Evocation,,,5
7655,37147,12,11,9,12,12,10,16,Tiefling,Warlock,1,The Fiend,,,1
7656,37153,12,11,11,13,14,13,12,Genasi,Wizard,7,School of Evocation,,,7
7657,37154,12,15,10,13,8,12,14,Genasi,Ranger,1,,,,1
7658,37158,12,10,17,15,17,8,10,Human,Cleric,1,,,,1
7659,37171,12,14,15,13,10,8,12,Dwarf,Fighter,1,,,,1
7660,37172,10,8,14,13,10,15,12,Aarakocra,Ranger,4,Hunter,,,4
7661,37174,12,0,0,0,0,0,0,Tiefling,Warlock,1,,,,1
7662,37178,12,18,11,19,8,15,12,Half-Orc,Fighter,8,Champion,,,8
7663,37179,12,10,15,11,13,9,14,Tiefling,Rogue,1,,,,1
7664,37186,19,14,12,13,10,8,15,Dragonborn,Barbarian,3,Path of the Berserker,,,3
7665,37187,14,10,7,8,15,14,9,Dragonborn,Rogue,2,,,,2
7666,37189,12,13,14,10,8,15,12,Aarakocra,Druid,1,,,,1
7667,37191,12,8,14,10,13,12,15,Human,Warlock,1,The Fiend,,,1
7668,37193,6,8,13,14,12,10,15,Tiefling,Sorcerer,1,Draconic Bloodline,,,1
7669,37194,12,9,18,12,14,12,12,Half-Orc,Barbarian,1,,,,1
7670,37197,12,9,10,15,11,8,15,Human,Sorcerer,1,Draconic Bloodline,,,1
7671,37200,66,15,12,15,13,10,11,Dwarf,Fighter,8,Champion,,,8
7672,37204,12,0,0,0,0,0,0,Gnome,Bard,1,,,,1
7673,37207,12,15,13,14,12,10,8,Dragonborn,Barbarian,1,,,,1
7674,37209,16,7,11,9,12,11,16,Elf,Ranger,4,Hunter,,,4
7675,37215,26,13,12,14,9,13,9,Dragonborn,Fighter,3,Champion,,,3
7676,37218,12,9,10,11,10,11,11,Elf,Rogue,1,,Barbarian,Path of the Berserker,3
7677,37222,12,14,13,12,8,10,15,Dwarf,Sorcerer,1,Draconic Bloodline,,,1
7678,37225,12,8,8,8,8,8,8,Tiefling,Barbarian,5,,,,5
7679,37232,12,13,10,12,13,10,15,Half-Orc,Warlock,1,The Fiend,,,1
7680,37240,12,8,12,10,15,13,14,Genasi,Sorcerer,1,Draconic Bloodline,,,1
7681,37245,45,18,16,14,10,14,17,Dragonborn,Paladin,5,Oath of Devotion,,,5
7682,37247,12,0,0,0,0,0,0,Half-Elf,Bard,5,College of Lore,,,5
7683,37248,12,8,12,14,15,13,10,Human,Wizard,1,,,,1
7684,37252,56,0,0,0,0,0,0,Dwarf,Barbarian,6,Path of the Berserker,,,6
7685,37260,12,8,15,12,13,10,14,Halfling,Rogue,3,Thief,,,3
7686,37261,12,12,8,14,15,10,13,Dwarf,Wizard,1,,,,1
7687,37263,12,0,0,0,0,0,0,Halfling,Rogue,7,,,,7
7688,37265,12,0,0,0,0,0,0,Tiefling,Sorcerer,1,,,,1
7689,37279,40,14,12,15,11,10,10,Goliath,Fighter,6,Champion,,,6
7690,37282,12,8,14,13,15,12,10,Gnome,Wizard,1,,,,1
7691,37284,12,13,14,15,10,8,12,Dwarf,Fighter,1,,,,1
7692,37286,12,9,13,15,14,12,16,Elf,Warlock,3,The Fiend,,,3
7693,37288,12,0,0,0,0,0,0,Human,Rogue,1,,,,1
7694,37289,17,12,16,12,16,14,14,Human,Rogue,2,,Wizard,,3
7695,37291,12,0,0,0,0,0,0,Genasi,Monk,1,,,,1
7696,37293,10,13,14,15,10,10,10,Genasi,Fighter,1,,,,1
7697,37297,12,0,0,0,0,0,0,Halfling,Rogue,1,,,,1
7698,37299,134,14,7,14,13,17,6,Half-Elf,Rogue,19,Thief,,,19
7699,37301,12,12,14,8,13,15,10,Human,Monk,1,,,,1
7700,37304,52,15,10,15,14,8,8,Human,Fighter,8,Samurai,,,8
7701,37310,12,12,12,14,10,15,9,Dwarf,Druid,8,,,,8
7702,37315,12,12,15,15,10,9,10,Half-Elf,Ranger,1,,,,1
7703,37318,10,16,18,10,14,18,11,Tiefling,Ranger,1,,,,1
7704,37324,36,8,14,12,10,13,15,Tiefling,Warlock,4,The Fiend,,,4
7705,37325,48,9,12,14,14,13,11,Genasi,Druid,6,Circle of the Land (Underdark),,,6
7706,37329,12,14,14,18,16,18,11,Human,Druid,8,Circle of the Land (Forest),,,8
7707,37338,12,18,16,17,10,14,15,Goliath,Barbarian,4,Path of the Berserker,,,4
7708,37344,12,8,13,13,12,12,15,Half-Elf,Warlock,3,The Fiend,,,3
7709,37345,12,15,13,12,12,12,9,Dwarf,Fighter,1,,,,1
7710,37346,12,19,12,15,19,14,11,Human,Fighter,1,,,,1
7711,37348,12,16,17,13,13,10,18,Human,Bard,1,,,,1
7712,37353,12,12,14,11,14,11,11,Human,Rogue,1,,,,1
7713,37354,8,10,15,14,13,12,8,Human,Rogue,1,,,,1
7714,37363,12,16,12,15,18,6,16,Human,Paladin,1,,,,1
7715,37365,12,11,10,12,10,15,10,Human,Cleric,1,,,,1
7716,37367,12,15,12,14,10,13,10,Dwarf,Cleric,8,Life Domain,,,8
7717,37370,12,10,15,12,14,8,13,Elf,Ranger,1,,,,1
7718,37374,12,8,13,10,14,12,15,Half-Elf,Sorcerer,10,Draconic Bloodline,,,10
7719,37376,81,14,12,16,12,16,12,Human,Cleric,15,Life Domain,,,15
7720,37378,53,15,10,12,10,15,9,Dwarf,Cleric,10,Life Domain,,,10
7721,37379,12,9,13,11,17,13,12,Elf,Wizard,1,,,,1
7722,37380,12,9,9,14,14,14,15,Half-Elf,Warlock,1,The Fiend,,,1
7723,37386,8,12,15,13,8,14,10,Dragonborn,Rogue,1,,,,1
7724,37387,12,8,13,10,13,14,17,Elf,Warlock,5,,,,5
7725,37398,7,10,15,10,10,15,11,Half-Orc,Cleric,5,,,,5
7726,37401,6,12,14,13,12,9,14,Halfling,Sorcerer,1,Draconic Bloodline,,,1
7727,37407,12,8,14,12,15,13,10,Human,Wizard,1,,,,1
7728,37411,6,9,9,10,14,5,12,Half-Orc,Wizard,1,,,,1
7729,37412,6,12,14,14,8,8,15,Dragonborn,Sorcerer,3,Draconic Bloodline,,,3
7730,37414,12,8,15,13,10,10,15,Halfling,Bard,2,,Rogue,,5
7731,37417,12,14,12,15,10,8,13,Dragonborn,Fighter,1,,,,1
7732,37418,8,13,8,14,10,15,12,Dwarf,Cleric,1,Life Domain,,,1
7733,37420,12,8,16,15,14,14,10,Human,Fighter,3,,Rogue,,9
7734,37422,12,0,0,0,0,0,0,Human,Paladin,1,,,,1
7735,37427,59,14,18,14,14,13,11,Elf,Monk,11,Way of the Open Hand,,,11
7736,37431,12,12,11,16,17,13,14,Tiefling,Warlock,1,The Fiend,,,1
7737,37432,12,8,15,11,12,12,14,Half-Elf,Bard,1,,,,1
7738,37438,12,15,9,13,9,10,14,Tiefling,Paladin,1,,,,1
7739,37441,6,8,13,14,15,10,12,Dwarf,Wizard,1,,,,1
7740,37443,12,10,8,13,14,15,12,Human,Paladin,1,,,,1
7741,37446,8,13,8,14,10,15,12,Human,Cleric,1,Life Domain,,,1
7742,37453,12,8,10,12,13,15,14,Elf,Cleric,1,Life Domain,,,1
7743,37456,12,10,14,12,8,13,15,Aarakocra,Bard,1,,,,1
7744,37463,6,8,10,14,13,12,15,Tiefling,Sorcerer,1,Draconic Bloodline,,,1
7745,37464,10,15,10,13,8,12,14,Human,Paladin,1,,,,1
7746,37467,12,17,17,14,14,15,13,Human,Monk,1,,,,1
7747,37476,124,13,12,15,8,10,14,Dragonborn,Fighter,20,Cavalier,,,20
7748,37481,6,10,18,18,8,8,18,Elf,Sorcerer,1,,,,1
7749,37485,12,14,18,14,12,13,16,Human,Rogue,1,,,,1
7750,37494,28,10,14,13,17,14,10,Halfling,Wizard,6,,,,6
7751,37495,43,12,7,16,12,18,15,Dragonborn,Cleric,9,,,,9
7752,37496,12,9,15,11,12,15,9,Tiefling,Monk,1,,,,1
7753,37497,8,13,16,16,16,15,13,Halfling,Rogue,4,Arcane Trickster,,,4
7754,37498,12,0,0,0,0,0,0,Elf,Rogue,1,,,,1
7755,37503,12,12,18,14,15,16,17,Tiefling,Rogue,1,,,,1
7756,37506,33,12,18,17,17,16,16,Halfling,Rogue,9,Swashbuckler,,,9
7757,37507,12,10,13,8,14,12,15,Aarakocra,Barbarian,1,,,,1
7758,37508,12,0,0,0,0,0,0,Goliath,Warlock,1,The Fiend,,,1
7759,37509,12,8,15,12,10,13,14,Elf,Rogue,1,,,,1
7760,37510,12,13,16,15,12,11,13,Half-Elf,Rogue,1,,,,1
7761,37512,12,10,14,14,12,10,13,Half-Elf,Rogue,1,,,,1
7762,37514,12,16,14,15,12,12,14,Half-Elf,Paladin,7,,,,7
7763,37519,81,14,10,13,12,8,15,Elf,Paladin,8,Oath of Devotion,Fighter/Cleric,Cavalier/War Domain,13
7764,37523,12,8,13,10,15,12,14,Dragonborn,Warlock,1,The Fiend,,,1
7765,37524,10,12,15,13,8,14,10,Half-Orc,Ranger,3,,,,3
7766,37529,132,14,17,14,8,12,16,Genasi,Wizard,4,School of Evocation,Fighter/Warlock,Champion/The Fiend,20
7767,37532,12,15,12,13,10,14,8,Dwarf,Cleric,1,,,,1
7768,37534,12,16,13,12,11,12,14,Human,Paladin,20,Oath of Devotion,,,20
7769,37535,12,10,14,10,10,13,15,Human,Bard,1,,,,1
7770,37540,12,13,12,14,9,8,15,Human,Barbarian,1,,Sorcerer,,2
7771,37544,8,13,8,14,10,15,12,Elf,Cleric,1,Life Domain,,,1
7772,37545,12,8,15,8,15,15,8,Human,Monk,1,,,,1
7773,37553,12,8,10,12,15,14,13,Elf,Wizard,1,,,,1
7774,37557,8,10,14,12,13,8,15,Genasi,Bard,1,,,,1
7775,37564,30,7,10,4,11,15,13,Goliath,Paladin,3,Oath of Devotion,,,3
7776,37565,12,0,0,0,0,0,0,Dragonborn,Barbarian,1,,,,1
7777,37568,10,15,12,15,8,9,12,Human,Fighter,1,,,,1
7778,37571,12,10,12,14,14,11,18,Half-Elf,Sorcerer,7,Draconic Bloodline,,,7
7779,37573,24,10,5,10,11,8,12,Dragonborn,Druid,5,Circle of the Land (Coast),,,5
7780,37575,12,15,10,15,9,10,12,Human,Fighter,10,Champion,,,10
7781,37583,12,8,14,13,12,10,15,Halfling,Sorcerer,1,Draconic Bloodline,,,1
7782,37597,12,13,12,15,8,10,14,Dwarf,Fighter,4,Champion,,,4
7783,37599,16,17,17,13,11,14,13,Elf,Ranger,2,,,,2
7784,37604,8,4,12,15,9,14,14,Human,Rogue,1,,,,1
7785,37607,12,10,15,10,10,11,15,Gnome,Rogue,1,,,,1
7786,37608,29,15,14,13,12,10,8,Human,Wizard,5,School of Evocation,,,5
7787,37627,12,12,15,13,10,8,14,Human,Rogue,1,,,,1
7788,37636,10,12,15,13,8,14,10,Elf,Ranger,1,,,,1
7789,37642,12,15,13,14,10,12,8,Half-Orc,Barbarian,1,,,,1
7790,37652,12,14,12,14,10,10,13,Halfling,Fighter,1,,,,1
7791,37655,12,8,12,13,15,14,10,Human,Wizard,1,,,,1
7792,37660,12,0,0,0,0,0,0,Human,Paladin,1,,Rogue,,2
7793,37662,12,13,10,15,14,12,8,Elf,Druid,1,,,,1
7794,37664,12,12,15,14,10,13,8,Human,Fighter,3,,Ranger/Rogue,Hunter,9
7795,37666,12,0,0,0,0,0,0,Tiefling,Rogue,3,,,,3
7796,37669,12,8,15,10,10,15,13,Elf,Monk,1,,,,1
7797,37670,12,14,12,14,10,13,10,Dwarf,Barbarian,1,,,,1
7798,37671,12,0,0,0,0,0,0,Half-Elf,Sorcerer,1,Draconic Bloodline,,,1
7799,37673,12,8,12,10,15,13,14,Tiefling,Sorcerer,1,Draconic Bloodline,,,1
7800,37678,220,18,18,18,18,18,17,Aarakocra,Ranger,20,,,,20
7801,37682,34,6,18,0,0,0,0,Tiefling,Rogue,13,,,,13
7802,37691,41,8,14,13,10,12,15,Half-Elf,Sorcerer,6,Draconic Bloodline,Warlock,The Fiend,9
7803,37692,12,0,0,0,0,0,0,Dragonborn,Fighter,5,Battle Master,,,5
7804,37694,13,10,15,11,10,10,15,Half-Elf,Bard,2,,,,2
7805,37696,12,15,12,13,8,10,14,Half-Orc,Warlock,5,The Fiend,,,5
7806,37698,12,0,0,0,0,0,0,Human,Monk,1,,,,1
7807,37702,6,8,12,10,15,14,13,Elf,Wizard,1,,,,1
7808,37705,12,15,14,13,12,8,10,Elf,Fighter,1,,,,1
7809,37706,12,15,10,14,12,13,8,Genasi,Paladin,6,Oath of Devotion,,,6
7810,37713,12,8,14,14,10,10,15,Dragonborn,Warlock,2,The Fiend,Sorcerer,Draconic Bloodline,8
7811,37717,8,16,11,14,11,13,14,Dwarf,Cleric,1,Life Domain,,,1
7812,37720,12,0,0,0,0,0,0,Tiefling,Warlock,1,The Fiend,,,1
7813,37721,7,10,16,12,13,15,18,Half-Elf,Bard,1,,,,1
7814,37722,12,0,0,0,0,0,0,Aarakocra,Rogue,9,,,,9
7815,37723,12,6,9,10,8,10,12,Halfling,Cleric,1,Life Domain,Monk/Ranger/Warlock,Way of the Open Hand/Hunter/The Fiend,5
7816,37724,12,10,13,14,15,8,12,Genasi,Wizard,3,School of Evocation,,,3
7817,37729,12,0,0,0,0,0,0,Tiefling,Fighter,1,,,,1
7818,37736,82,7,12,12,18,9,4,Goliath,Barbarian,8,Path of the Berserker,,,8
7819,37738,12,14,14,13,16,8,12,Tiefling,Fighter,1,,,,1
7820,37739,12,10,17,18,12,17,10,Aarakocra,Ranger,1,,,,1
7821,37740,12,0,0,0,0,0,18,Genasi,Sorcerer,1,Draconic Bloodline,,,1
7822,37742,12,13,14,10,15,10,10,Elf,Wizard,1,,,,1
7823,37747,12,0,0,0,0,0,0,Goliath,Warlock,8,,Monk,,10
7824,37755,12,13,15,12,10,13,10,Elf,Ranger,1,,,,1
7825,37756,8,10,14,12,13,8,15,Dragonborn,Bard,1,,,,1
7826,37762,12,14,13,16,6,14,11,Human,Fighter,3,Champion,,,3
7827,37763,12,10,10,10,14,15,13,Human,Cleric,1,Life Domain,,,1
7828,37770,28,12,13,9,13,12,6,Genasi,Warlock,5,The Fiend,,,5
7829,37786,12,12,18,16,14,12,17,Halfling,Rogue,5,Thief,,,5
7830,37787,12,15,8,15,15,8,8,Half-Orc,Wizard,1,,,,1
7831,37790,28,14,7,14,6,12,8,Genasi,Monk,6,Way of the Open Hand,,,6
7832,37799,12,16,15,17,16,16,18,Human,Fighter,1,,,,1
7833,37803,12,12,15,14,10,13,8,Human,Ranger,1,,,,1
7834,37805,12,15,12,15,11,10,8,Dwarf,Fighter,1,,,,1
7835,37807,2,13,9,15,9,14,12,Human,Cleric,4,Life Domain,,,4
7836,37815,26,11,13,12,14,5,10,Halfling,Monk,10,Way of the Open Hand,,,10
7837,37820,12,12,15,14,10,13,8,Human,Fighter,5,,,,5
7838,37822,12,10,14,12,11,12,14,Elf,Bard,1,,,,1
7839,37827,12,0,0,0,0,0,0,Elf,Monk,11,Way of the Open Hand,,,11
7840,37833,51,10,18,10,9,16,9,Human,Rogue,7,Thief,,,7
7841,37844,12,0,0,0,0,0,0,Dwarf,Wizard,1,,,,1
7842,37846,12,15,8,14,13,12,10,Dwarf,Fighter,4,Champion,,,4
7843,37851,76,13,15,12,10,14,8,Elf,Ranger,12,Hunter,,,12
7844,37854,12,8,14,13,12,15,10,Elf,Druid,3,,,,3
7845,37856,10,10,12,12,13,7,12,Dwarf,Paladin,1,,,,1
7846,37857,8,10,14,12,13,8,15,Human,Bard,1,,,,1
7847,37865,12,17,15,17,9,11,14,Goliath,Barbarian,1,,,,1
7848,37866,12,9,15,10,10,13,14,Elf,Rogue,20,Thief,,,20
7849,37868,12,15,8,15,8,8,15,Half-Elf,Paladin,7,,Bard,,8
7850,37869,12,12,14,13,10,8,15,Human,Sorcerer,8,Draconic Bloodline,,,8
7851,37871,12,8,10,13,15,14,12,Elf,Wizard,5,School of Evocation,,,5
7852,37874,12,12,18,14,14,16,16,Human,Rogue,1,,,,1
7853,37877,12,12,13,12,10,10,15,Human,Bard,1,,,,1
7854,37878,39,10,18,10,15,16,10,Tiefling,Rogue,8,Assassin,,,8
7855,37885,12,12,15,13,8,14,10,Human,Monk,1,,,,1
7856,37894,12,14,18,11,13,18,10,Aarakocra,Ranger,9,Hunter,,,9
7857,37897,12,10,15,10,14,16,17,Human,Cleric,1,,Fighter,,2
7858,37898,12,0,0,0,0,0,0,Human,Cleric,1,,,,1
7859,37902,12,8,13,12,10,14,15,Tiefling,Warlock,5,The Fiend,,,5
7860,37903,12,13,10,14,10,15,10,Dwarf,Cleric,1,Life Domain,,,1
7861,37908,52,12,10,13,15,14,8,Genasi,Wizard,5,,Fighter,,10
7862,37909,58,10,10,12,16,13,16,Aarakocra,Sorcerer,14,,,,14
7863,37911,12,13,12,14,10,13,12,Human,Barbarian,5,Path of the Berserker,,,5
7864,37914,12,18,16,15,12,14,10,Human,Fighter,1,,,,1
7865,37919,12,15,16,16,14,12,14,Dragonborn,Ranger,7,,,,7
7866,37920,221,10,14,9,13,13,10,Aarakocra,Barbarian,20,Path of the Berserker,,,20
7867,37930,12,0,0,0,0,0,0,Half-Elf,Ranger,3,Hunter,,,3
7868,37941,8,10,14,12,13,8,15,Tiefling,Bard,1,,,,1
7869,37946,12,0,0,0,0,0,0,Goliath,Fighter,1,,,,1
7870,37954,12,0,0,0,0,0,0,Half-Elf,Warlock,1,The Fiend,,,1
7871,37955,47,14,12,13,10,15,8,Elf,Druid,10,Circle of the Moon,,,10
7872,37961,12,13,15,10,13,11,11,Elf,Ranger,1,,,,1
7873,37966,12,13,17,15,16,19,18,Goliath,Wizard,15,School of Evocation,Fighter,Champion,20
7874,37975,12,8,14,13,10,12,15,Human,Sorcerer,10,Draconic Bloodline,Warlock,,12
7875,37976,12,15,13,14,10,12,8,Human,Barbarian,1,,,,1
7876,37978,12,10,13,12,15,14,8,Genasi,Wizard,1,,,,1
7877,37983,12,8,8,8,8,8,8,Dragonborn,Sorcerer,5,Draconic Bloodline,,,5
7878,37987,26,8,15,12,9,12,13,Tiefling,Rogue,6,,,,6
7879,38003,12,0,0,0,0,0,0,Aarakocra,Rogue,20,Thief,,,20
7880,38005,10,12,15,13,8,14,10,Human,Ranger,1,,,,1
7881,38006,1,16,9,13,8,13,12,Dragonborn,Paladin,10,Oath of Devotion,,,10
7882,38010,12,17,12,13,10,12,15,Human,Paladin,8,Oath of Devotion,,,8
7883,38013,18,11,15,12,15,12,16,Half-Elf,Warlock,3,The Fiend,,,3
7884,38015,6,12,14,16,12,12,18,Dragonborn,Sorcerer,1,Draconic Bloodline,,,1
7885,38018,12,8,15,15,8,8,15,Halfling,Rogue,1,,,,1
7886,38023,12,15,14,13,12,8,10,Genasi,Fighter,1,,,,1
7887,38029,12,10,14,13,8,12,15,Human,Bard,6,College of Lore,Sorcerer,Draconic Bloodline,8
7888,38043,8,14,8,12,13,15,10,Dwarf,Cleric,1,Life Domain,,,1
7889,38046,63,8,12,10,15,13,14,Tiefling,Warlock,12,The Great Old One,,,12
7890,38051,12,17,16,18,10,14,10,Human,Paladin,6,Oath of Devotion,,,6
7891,38052,12,13,15,10,8,12,14,Half-Orc,Monk,4,Way of the Open Hand,,,4
7892,38056,12,8,14,13,15,12,10,Human,Wizard,11,,,,11
7893,38057,12,14,10,12,8,13,15,Human,Paladin,7,Oath of Devotion,,,7
7894,38059,12,15,13,14,10,8,12,Dragonborn,Druid,1,,,,1
7895,38061,16,15,18,14,14,18,11,Dragonborn,Druid,5,Circle of the Land (Desert),Barbarian/Ranger,Path of the Berserker/Hunter,9
7896,38068,12,13,14,15,8,10,12,Halfling,Barbarian,5,Path of the Berserker,,,5
7897,38071,12,15,14,13,8,10,12,Half-Orc,Fighter,1,,,,1
7898,38074,10,15,12,13,15,10,15,Genasi,Fighter,1,,,,1
7899,38078,12,8,15,10,12,13,14,Half-Elf,Bard,1,,,,1
7900,38080,36,14,12,11,14,13,3,Tiefling,Rogue,8,Thief,,,8
7901,38081,12,17,18,15,13,11,10,Tiefling,Fighter,4,Champion,,,4
7902,38082,10,12,12,7,7,4,7,Dragonborn,Fighter,1,,,,1
7903,38084,8,12,15,13,10,14,8,Aarakocra,Monk,1,,,,1
7904,38085,52,8,16,14,12,12,15,Elf,Rogue,10,Swashbuckler,Fighter,,11
7905,38086,8,12,16,10,18,12,10,Gnome,Warlock,1,The Fiend,,,1
7906,38089,12,8,14,13,9,13,15,Human,Sorcerer,1,Draconic Bloodline,,,1
7907,38096,12,15,11,13,9,10,14,Human,Paladin,1,,,,1
7908,38097,12,10,15,12,12,12,12,Human,Rogue,1,,,,1
7909,38099,40,18,12,13,11,12,14,Half-Orc,Paladin,6,Oath of Devotion,,,6
7910,38101,12,11,9,11,14,15,12,Gnome,Bard,1,,,,1
7911,38103,12,15,8,10,12,13,14,Human,Fighter,1,,,,1
7912,38104,12,8,13,10,15,10,15,Tiefling,Warlock,1,,,,1
7913,38108,48,8,10,14,15,8,15,Human,Warlock,9,The Fiend,,,9
7914,38111,19,10,14,12,13,8,15,Halfling,Bard,3,College of Lore,,,3
7915,38121,58,16,18,16,14,18,12,Elf,Ranger,9,Hunter,,,9
7916,38122,12,14,10,14,10,12,13,Dragonborn,Paladin,1,,,,1
7917,38123,12,15,10,15,10,13,8,Half-Elf,Paladin,1,,,,1
7918,38124,12,10,15,13,8,12,14,Dwarf,Monk,1,,,,1
7919,38127,64,13,15,15,8,12,8,Half-Orc,Fighter,10,Champion,,,10
7920,38131,41,8,18,12,11,12,15,Halfling,Rogue,9,Thief,,,9
7921,38133,12,11,17,13,7,16,15,Genasi,Monk,3,Way of the Open Hand,,,3
7922,38142,12,13,16,14,10,14,6,Tiefling,Ranger,1,,,,1
